Name,CLs,CDs,CMs,Xtr_Top,Xtr_Bot,CLmax,Score,Failure_Reason
e654.dat,"[0.1, 0.3]","[array([0.00934545, 0.00758274])]","[array([-0.13079019, -0.13544973])]","[array([0.6599187 , 0.64691004])]","[array([0.0357792 , 0.26026776])]",1.5274248867663,-21.38777633046449,None
dae21.dat,"[0.1, 0.3]","[array([0.0107332 , 0.00886919])]","[array([-0.12891006, -0.13002376])]","[array([0.67504033, 0.65854006])]","[array([0.01864454, 0.01311001])]",1.6617787452475163,-21.389365049473696,None
goe620.dat,"[0.1, 0.3]","[array([0.00887962, 0.00793906])]","[array([-0.1414102 , -0.13680907])]","[array([0.69457225, 0.65613143])]","[array([0.06573342, 0.15852354])]",1.5480410262512472,-21.420103383457104,None
e656.dat,"[0.1, 0.3]","[array([0.00933985, 0.00766903])]","[array([-0.11693984, -0.12024441])]","[array([0.66618491, 0.65423198])]","[array([0.02593913, 0.22279549])]",1.4658033531020356,-21.423350361828106,None
arad13.dat,"[0.1, 0.3]","[array([0.00927471, 0.00901942])]","[array([-0.04840007, -0.05044632])]","[array([0.58288617, 0.49258334])]","[array([0.08914646, 0.17716394])]",1.6413238226814222,-21.443200633053394,None
atr72sm.dat,"[0.1, 0.3]","[array([0.00814495, 0.0067837 ])]","[array([-0.0260319 , -0.02166469])]","[array([0.36195162, 0.30863906])]","[array([0.28119357, 0.759649  ])]",0.9241287938314778,-21.486090108960102,None
hq17.dat,"[0.1, 0.3]","[array([0.00941581, 0.00778851])]","[array([-0.12228726, -0.12622021])]","[array([0.74714741, 0.73021226])]","[array([0.0129066, 0.0891785])]",1.3734882368056633,-21.550799793573344,None
naca644221.dat,"[0.1, 0.3]","[array([0.00703505, 0.00711392])]","[array([-0.03738825, -0.04066045])]","[array([0.55455762, 0.53624036])]","[array([0.54095945, 0.56294581])]",1.095668782538324,-21.557946618397793,None
e638.dat,"[0.1, 0.3]","[array([0.00957017, 0.00825969])]","[array([-0.02807508, -0.02534573])]","[array([0.44501715, 0.41536884])]","[array([0.00105347, 0.13398518])]",1.3751454962600005,-21.567374233341493,None
e1213.dat,"[0.1, 0.3]","[array([0.00835994, 0.00844248])]","[array([-0.02236264, -0.02139923])]","[array([0.3715497 , 0.32390234])]","[array([0.26949166, 0.31883438])]",1.5037750193421215,-21.57932958674327,None
fx73cl1152.dat,"[0.1, 0.3]","[array([0.01012158, 0.00953335])]","[array([-0.11631143, -0.11643754])]","[array([0.43234552, 0.40921317])]","[array([0.04232656, 0.05734577])]",1.97685759091178,-21.581700271971904,None
mh113.dat,"[0.1, 0.3]","[array([0.01032615, 0.00889803])]","[array([-0.19247205, -0.19342945])]","[array([0.76319219, 0.72874573])]","[array([0.01091565, 0.01749712])]",1.7877137313756961,-21.58520110769686,None
e582.dat,"[0.1, 0.3]","[array([0.00941675, 0.00791845])]","[array([-0.11562117, -0.11747877])]","[array([0.71437601, 0.68922114])]","[array([0.01113166, 0.09475303])]",1.3800416634078954,-21.58993306716008,None
goe770.dat,"[0.1, 0.3]","[array([0.00773266, 0.0077768 ])]","[array([-0.04054489, -0.04200514])]","[array([0.46827123, 0.44664923])]","[array([0.46862669, 0.55214041])]",1.5554751081806892,-21.610255861383592,None
goe367.dat,"[0.1, 0.3]","[array([0.00863886, 0.00822497])]","[array([-0.09032162, -0.09005399])]","[array([0.67696962, 0.6221419 ])]","[array([0.07966718, 0.1053077 ])]",1.5099094138443316,-21.615267461104672,None
nlf0215f.dat,"[0.1, 0.3]","[array([0.00933881, 0.00845081])]","[array([-0.13475984, -0.13964188])]","[array([0.67375246, 0.64452422])]","[array([0.01811544, 0.08636256])]",1.4679234475518501,-21.6261605351574,None
goe387.dat,"[0.1, 0.3]","[array([0.00944885, 0.00851863])]","[array([-0.10346973, -0.1014033 ])]","[array([0.63746273, 0.59347079])]","[array([0.02430475, 0.0435148 ])]",1.5795313132729802,-21.639472217400733,None
fx66a175.dat,"[0.1, 0.3]","[array([0.00939815, 0.00769675])]","[array([-0.09613265, -0.09669613])]","[array([0.49028925, 0.47514554])]","[array([0.08805002, 0.47340142])]",1.4523068402172623,-21.653259204933704,None
e334.dat,"[0.1, 0.3]","[array([0.00967144, 0.00860106])]","[array([-0.03944003, -0.03837073])]","[array([0.47733572, 0.44285605])]","[array([0.0111058 , 0.03957606])]",1.4355011425637998,-21.714191785369124,None
e1212.dat,"[0.1, 0.3]","[array([0.00861742, 0.00865597])]","[array([-0.05955591, -0.05912971])]","[array([0.42361914, 0.36714569])]","[array([0.21195915, 0.24055063])]",1.5989588075002008,-21.73062754521868,None
fx76mp140.dat,"[0.1, 0.3]","[array([0.01029724, 0.00901136])]","[array([-0.19445072, -0.19821106])]","[array([0.73919318, 0.72566861])]","[array([0.01583812, 0.03005192])]",1.7829154529401372,-21.734607848717147,None
goe449.dat,"[0.1, 0.3]","[array([0.00865886, 0.00797076])]","[array([-0.1259945 , -0.12023583])]","[array([0.71526272, 0.66228919])]","[array([0.06800853, 0.11458587])]",1.4480129518819553,-21.74837642814235,None
sp4621hp.dat,"[0.1, 0.3]","[array([0.00890616, 0.00760446])]","[array([-0.16062551, -0.16917771])]","[array([0.6268236 , 0.60575484])]","[array([0.21790557, 0.45642236])]",1.5785020797352254,-21.754813976537477,None
goe476.dat,"[0.1, 0.3]","[array([0.00889873, 0.00849078])]","[array([-0.10299595, -0.09991063])]","[array([0.60481833, 0.57071486])]","[array([0.07817865, 0.09016846])]",1.421172687887972,-21.759792108828318,None
goe290.dat,"[0.1, 0.3]","[array([0.0090289 , 0.00803669])]","[array([-0.07237586, -0.07341485])]","[array([0.51167662, 0.48088467])]","[array([0.14022355, 0.35593826])]",1.6047419771002642,-21.790178243860836,None
ah93w215.dat,"[0.1, 0.3]","[array([0.00773251, 0.00749048])]","[array([-0.07789699, -0.079203  ])]","[array([0.53520964, 0.51631273])]","[array([0.41996413, 0.5232504 ])]",1.4541129140179905,-21.79679696258941,None
dae11.dat,"[0.1, 0.3]","[array([0.01064355, 0.00896842])]","[array([-0.1222752, -0.1233344])]","[array([0.64693351, 0.63334914])]","[array([0.01458494, 0.01104233])]",1.6834497655208762,-21.818940607034193,None
e1233.dat,"[0.1, 0.3]","[array([0.00936103, 0.00733743])]","[array([-0.10422436, -0.10195457])]","[array([0.51663912, 0.46364585])]","[array([0.11907945, 0.56846256])]",1.6540435195356076,-21.81983720396022,None
e1211.dat,"[0.1, 0.3]","[array([0.00887486, 0.00886448])]","[array([-0.09674943, -0.09557131])]","[array([0.46287554, 0.41489518])]","[array([0.17355238, 0.19466304])]",1.7047880672581521,-21.83305534426124,None
ah95160.dat,"[0.1, 0.3]","[array([0.00937339, 0.00860356])]","[array([-0.12142311, -0.12445488])]","[array([0.64067096, 0.6295192 ])]","[array([0.03572986, 0.0616082 ])]",1.6231784163172227,-21.844318944825012,None
e583.dat,"[0.1, 0.3]","[array([0.00955758, 0.00738217])]","[array([-0.10126847, -0.10306499])]","[array([0.64194092, 0.62292422])]","[array([0.01909656, 0.28694449])]",1.4188226640042392,-21.851626387609492,None
goe592.dat,"[0.1, 0.3]","[array([0.00987875, 0.00889474])]","[array([-0.16197948, -0.1611496 ])]","[array([0.72024708, 0.68170782])]","[array([0.03471677, 0.04986852])]",1.6620836616581556,-22.037565394083465,None
goe741.dat,"[0.1, 0.3]","[array([0.0090355 , 0.00871162])]","[array([-0.0035954 , -0.00324099])]","[array([0.45280609, 0.43030699])]","[array([0.0767555 , 0.16030592])]",1.5177950895885046,-22.044822867276636,None
fx84w218.dat,"[0.1, 0.3]","[array([0.00766148, 0.00710732])]","[array([-0.06822668, -0.06927914])]","[array([0.59001556, 0.56356612])]","[array([0.37869382, 0.53946799])]",1.3525059000536521,-22.064305614032122,None
goe289.dat,"[0.1, 0.3]","[array([0.00935665, 0.00873873])]","[array([-0.13107269, -0.12850948])]","[array([0.60592292, 0.55309316])]","[array([0.05431341, 0.07969231])]",1.6902460293671215,-22.092424054326898,None
e639.dat,"[0.1, 0.3]","[array([0.01009484, 0.0087853 ])]","[array([-0.04814285, -0.04496955])]","[array([0.46062457, 0.42980452])]","[array([0.00694336, 0.02235299])]",1.55120039754192,-22.132671029451824,None
goe512.dat,"[0.1, 0.3]","[array([0.00954406, 0.00862508])]","[array([-0.09474072, -0.07788142])]","[array([0.7028808 , 0.55580826])]","[array([0.01226074, 0.07049166])]",1.5407904919657573,-22.172384755918248,None
goe510.dat,"[0.1, 0.3]","[array([0.00926216, 0.00874441])]","[array([-0.11728678, -0.10296267])]","[array([0.73665078, 0.60668977])]","[array([0.02400769, 0.04256675])]",1.4646596402247036,-22.192897293294457,None
goe654.dat,"[0.1, 0.3]","[array([0.00983448, 0.00893758])]","[array([-0.09614075, -0.0934961 ])]","[array([0.5535893 , 0.50171892])]","[array([0.0137786 , 0.03160526])]",1.6323239591206073,-22.200876938906767,None
goe441.dat,"[0.1, 0.3]","[array([0.01053154, 0.00973345])]","[array([-0.19853262, -0.1997248 ])]","[array([0.70985799, 0.60970625])]","[array([0.03311175, 0.04492907])]",2.0234348332701098,-22.22295361610439,None
fx2.dat,"[0.1, 0.3]","[array([0.00723148, 0.0075288 ])]","[array([-0.1410312 , -0.14813608])]","[array([0.79041074, 0.78332338])]","[array([0.6048299, 0.6392201])]",1.0513851230107307,-22.243624629010363,None
b29root.dat,"[0.1, 0.3]","[array([0.0073367 , 0.00707509])]","[array([-0.00647759,  0.00339695])]","[array([0.50368218, 0.47552976])]","[array([0.56045209, 0.70388068])]",1.270734722438888,-22.310461198121736,None
m21.dat,"[0.1, 0.3]","[array([0.00986561, 0.0091069 ])]","[array([-0.0485554 , -0.04899926])]","[array([0.53388021, 0.50665911])]","[array([0.03325833, 0.04509846])]",1.5336980768575268,-22.341184590333782,None
v43012.dat,"[0.1, 0.3]","[array([0.00908984, 0.00944595])]","[array([-0.02132578, -0.01934827])]","[array([0.44920969, 0.30608678])]","[array([0.00909831, 0.03644284])]",1.45597012123009,-22.417810916841294,None
goe228.dat,"[0.1, 0.3]","[array([0.01028591, 0.00928093])]","[array([-0.18697488, -0.18962405])]","[array([0.72196695, 0.64790627])]","[array([0.01400623, 0.02866289])]",1.961669113635833,-22.48223114011515,None
n24.dat,"[0.1, 0.3]","[array([0.0090881 , 0.00867867])]","[array([-0.06920665, -0.07185505])]","[array([0.58592485, 0.54402079])]","[array([0.08781266, 0.16541113])]",1.6292598323201108,-22.5135298962437,None
goe683.dat,"[0.1, 0.3]","[array([0.00860899, 0.0071195 ])]","[array([-0.03098998, -0.00732959])]","[array([0.47658428, 0.43537917])]","[array([0.31005243, 0.72435042])]",1.432813096977703,-22.544266581565765,None
goe322.dat,"[0.1, 0.3]","[array([0.01049926, 0.00918617])]","[array([-0.08780615, -0.08869801])]","[array([0.59319042, 0.56680998])]","[array([0.01266651, 0.0174129 ])]",1.7017823083231765,-22.555231614828223,None
mh150.dat,"[0.1, 0.3]","[array([0.00888561, 0.00865972])]","[array([-0.15835477, -0.16463122])]","[array([0.56240809, 0.53342455])]","[array([0.25854405, 0.28956461])]",1.9630724395310426,-22.643900485868407,None
m24.dat,"[0.1, 0.3]","[array([0.01016003, 0.00926689])]","[array([-0.01975057, -0.01999943])]","[array([0.49627413, 0.47095045])]","[array([0.01845152, 0.03770488])]",1.6060621151039678,-22.645645397276393,None
la203a.dat,"[0.1, 0.3]","[array([0.01012106, 0.00911869])]","[array([-0.16370944, -0.16748164])]","[array([0.66678737, 0.65078028])]","[array([0.02773596, 0.03939669])]",1.708210149438365,-22.656007446759048,None
mh114.dat,"[0.1, 0.3]","[array([0.01149168, 0.00912748])]","[array([-0.19103589, -0.19208916])]","[array([0.79693738, 0.75934102])]","[array([0.01489962, 0.01200791])]",1.7603188559742442,-22.670949959651455,None
e584.dat,"[0.1, 0.3]","[array([0.00973496, 0.00752875])]","[array([-0.09613728, -0.09702054])]","[array([0.63797617, 0.61857112])]","[array([0.02108712, 0.29355931])]",1.372171303900556,-22.706000574739996,None
miley.dat,"[0.1, 0.3]","[array([0.01030442, 0.0089183 ])]","[array([-0.0286636 , -0.03052003])]","[array([0.47802874, 0.47260517])]","[array([0.00020523, 0.04443746])]",1.419959281695893,-22.706634337518434,None
fx73cl2152.dat,"[0.1, 0.3]","[array([0.01097574, 0.01029159])]","[array([-0.21392031, -0.21603124])]","[array([0.55456133, 0.48672064])]","[array([0.02446811, 0.03858494])]",2.115926976258853,-22.715462164009153,None
goe604.dat,"[0.1, 0.3]","[array([0.00900507, 0.00866924])]","[array([-0.07814647, -0.07583865])]","[array([0.48388383, 0.45844159])]","[array([0.12986621, 0.23149519])]",1.5952229903618638,-22.76581984707454,None
goe481a.dat,"[0.1, 0.3]","[array([0.00854581, 0.00942146])]","[array([-0.12206842, -0.09725746])]","[array([0.72961616, 0.54271568])]","[array([0.07618552, 0.08213771])]",1.504092464603818,-22.787638013245942,None
goe324.dat,"[0.1, 0.3]","[array([0.01062142, 0.00944211])]","[array([-0.05901253, -0.05930422])]","[array([0.51645963, 0.47824638])]","[array([0.01830917, 0.01192821])]",1.7097056883154953,-22.854179385926617,None
goe527.dat,"[0.1, 0.3]","[array([0.00936604, 0.00877863])]","[array([-0.10886173, -0.10657281])]","[array([0.57424288, 0.54645537])]","[array([0.05605326, 0.07670239])]",1.565628182334348,-22.854212017697222,None
goe514.dat,"[0.1, 0.3]","[array([0.00888914, 0.00884677])]","[array([-0.11026912, -0.07866488])]","[array([0.72685456, 0.5472775 ])]","[array([0.03558285, 0.20738315])]",1.570103785576807,-22.88494261933532,None
glennmartin2.dat,"[0.1, 0.3]","[array([0.01021866, 0.00901127])]","[array([-0.10723932, -0.09202448])]","[array([0.73434316, 0.57215033])]","[array([0.01271232, 0.0174273 ])]",1.5955886478544217,-22.885923384533612,None
goe222.dat,"[0.1, 0.3]","[array([0.01027686, 0.00888426])]","[array([-0.20260733, -0.20666079])]","[array([0.74168385, 0.71016576])]","[array([0.01945151, 0.06534611])]",1.8305259292637641,-22.991569556918993,None
goe508.dat,"[0.1, 0.3]","[array([0.00928026, 0.00861802])]","[array([-0.10793455, -0.10548618])]","[array([0.62305368, 0.58972891])]","[array([0.05442447, 0.07465834])]",1.4904836433626438,-22.99406491080784,None
goe460.dat,"[0.1, 0.3]","[array([0.00707896, 0.00745616])]","[array([0.00623716, 0.0219628 ])]","[array([0.49455748, 0.39105743])]","[array([0.59477956, 0.71630074])]",1.102341838047059,-23.00174390533357,None
sp4721la.dat,"[0.1, 0.3]","[array([0.01003319, 0.00753848])]","[array([-0.16112627, -0.17085698])]","[array([0.70109182, 0.62887947])]","[array([0.1129041 , 0.46496842])]",1.638794071925828,-23.031121010528796,None
goe679.dat,"[0.1, 0.3]","[array([0.00846441, 0.00865137])]","[array([-0.09606816, -0.0837472 ])]","[array([0.61832034, 0.50323895])]","[array([0.17165211, 0.21464146])]",1.4948548563133848,-23.04005567657776,None
fx83w227.dat,"[0.1, 0.3]","[array([0.00753072, 0.00737902])]","[array([-0.06640426, -0.05304342])]","[array([0.58017957, 0.54780936])]","[array([0.47670078, 0.61109194])]",1.3370063764035143,-23.042500416869366,None
fg4.dat,"[0.1, 0.3]","[array([0.0099083 , 0.00932787])]","[array([-0.0989781 , -0.08618912])]","[array([0.74151266, 0.55105166])]","[array([0.03174767, 0.02212944])]",1.5003536013270584,-23.043548579855415,None
trainer60.dat,"[0.1, 0.3]","[array([0.00826234, 0.00832899])]","[array([0.00762557, 0.00487654])]","[array([0.43546313, 0.39287166])]","[array([0.47361134, 0.51257419])]",1.318360801991794,-23.045848235539193,None
sp4721bs.dat,"[0.1, 0.3]","[array([0.01011259, 0.00753841])]","[array([-0.16179181, -0.17247003])]","[array([0.70704152, 0.63647993])]","[array([0.10728065, 0.46585017])]",1.6376565461612085,-23.15706399051264,None
e694.dat,"[0.1, 0.3]","[array([0.01000457, 0.0083111 ])]","[array([-0.19344177, -0.1947287 ])]","[array([0.86304522, 0.85378406])]","[array([0.01923059, 0.03544527])]",1.3376597706265083,-23.194872441068718,None
defcnd1.dat,"[0.1, 0.3]","[array([0.00873858, 0.00822543])]","[array([-0.06363282, -0.06209845])]","[array([0.49004958, 0.47270196])]","[array([0.2438431 , 0.36112657])]",1.5420062042544962,-23.29421784283513,None
ist-mt1-18.dat,"[0.1, 0.3]","[array([0.01106083, 0.00976289])]","[array([-0.23335615, -0.23919214])]","[array([0.61002604, 0.59253119])]","[array([0.05004773, 0.07142409])]",2.117713793386083,-23.315189906666586,None
august160.dat,"[0.1, 0.3]","[array([0.00984581, 0.0093661 ])]","[array([-0.03423087, -0.03523435])]","[array([0.36284873, 0.34018005])]","[array([0.04202503, 0.14382764])]",1.7212223688389625,-23.369209354708985,None
goe504.dat,"[0.1, 0.3]","[array([0.00967608, 0.00797759])]","[array([-0.10825097, -0.10208877])]","[array([0.60543467, 0.56355991])]","[array([0.02333569, 0.29468305])]",1.4802119784200471,-23.371427696537303,None
goe614.dat,"[0.1, 0.3]","[array([0.00958899, 0.0086542 ])]","[array([-0.13607819, -0.1290721 ])]","[array([0.60047512, 0.53946017])]","[array([0.05397292, 0.19087977])]",1.6622014436046104,-23.444810539650195,None
usa33.dat,"[0.1, 0.3]","[array([0.00917195, 0.00898951])]","[array([-0.05296871, -0.04800968])]","[array([0.53520987, 0.47453818])]","[array([0.07706982, 0.09129339])]",1.3808110898584767,-23.46563797219634,None
goe422.dat,"[0.1, 0.3]","[array([0.01004472, 0.00908936])]","[array([-0.14486252, -0.14426966])]","[array([0.69105057, 0.66149427])]","[array([0.02770279, 0.04419776])]",1.7553057982857625,-23.50053579593694,None
goe503.dat,"[0.1, 0.3]","[array([0.00974311, 0.00881921])]","[array([-0.11985164, -0.11276937])]","[array([0.59501697, 0.5562037 ])]","[array([0.03701781, 0.11575324])]",1.549933241850429,-23.507293911162968,None
usa34.dat,"[0.1, 0.3]","[array([0.00921576, 0.00881097])]","[array([-0.13952168, -0.1237401 ])]","[array([0.66140715, 0.6084403 ])]","[array([0.07994614, 0.10811598])]",1.605309739869007,-23.51567730395803,None
e1214.dat,"[0.1, 0.3]","[array([0.00859567, 0.00872066])]","[array([-0.02190427, -0.020891  ])]","[array([0.36003669, 0.32380584])]","[array([0.3221248 , 0.36232829])]",1.4946466988719223,-23.51884927952581,None
goe284.dat,"[0.1, 0.3]","[array([0.00946791, 0.00908693])]","[array([-0.08608409, -0.08774884])]","[array([0.5312308 , 0.50607704])]","[array([0.09303614, 0.11541417])]",1.6600006324351193,-23.692549947276788,None
hor20.dat,"[0.1, 0.3]","[array([0.00893549, 0.00888945])]","[array([-0.08104677, -0.08300226])]","[array([0.48182766, 0.44681454])]","[array([0.23965988, 0.28098198])]",1.6061310722424977,-23.774398953393487,None
s4095.dat,"[0.1, 0.3]","[array([0.01140198, 0.00957341])]","[array([-0.04251816, -0.04272478])]","[array([0.64656183, 0.5260998 ])]","[array([0.23467438, 0.99999874])]",1.5262670906572648,-23.81236200226675,None
e422.dat,"[0.1, 0.3]","[array([0.01121379, 0.00986132])]","[array([-0.1276031 , -0.12478457])]","[array([0.51958493, 0.48223522])]","[array([0.01168754, 0.01716814])]",1.8363696951179187,-23.81989458557171,None
naca16012.dat,"[0.1, 0.3]","[array([0.00458164, 0.00807976])]","[array([-0.00019613,  0.02066912])]","[array([0.87135409, 0.16827829])]","[array([0.9129126 , 0.93094822])]",-0.40822622148410603,-23.827680877403,None
fx73170a.dat,"[0.1, 0.3]","[array([0.01024416, 0.00885457])]","[array([-0.12342556, -0.12642575])]","[array([0.66861371, 0.65651143])]","[array([0.01114415, 0.03133506])]",1.6104098945231953,-23.828900471493384,None
